"","PrimaryKey","indicator","nwern_percent","percent","line_length","interval","n_lines","pin_n","difference","group"
"222","15050113465465692017-08-08","PC",36.3942712721146,41.4141414141414,100,50,1,200,-5.01987014202684,"I_50_L_100_N_1"
"223","15050113465465692017-08-08","PC",36.3942712721146,28,25,100,1,25,8.39427127211457,"I_100_L_25_N_1"
"224","15050113465465692017-08-08","PC",36.3942712721146,32,50,100,1,50,4.39427127211457,"I_100_L_50_N_1"
"225","15050113465465692017-08-08","PC",36.3942712721146,44.4444444444444,100,100,1,100,-8.05017317232987,"I_100_L_100_N_1"
"226","15050113465465692017-08-08","PC",36.3942712721146,38.4615384615385,25,200,1,13,-2.06726718942389,"I_200_L_25_N_1"
"227","15050113465465692017-08-08","PC",36.3942712721146,28,50,200,1,25,8.39427127211457,"I_200_L_50_N_1"
"228","15050113465465692017-08-08","PC",36.3942712721146,38.7755102040816,100,200,1,50,-2.38123893196706,"I_200_L_100_N_1"
"229","15050113465465692017-08-08","PC",36.3942712721146,28.5,25,25,2,200,7.89427127211457,"I_25_L_25_N_2"
"230","15050113465465692017-08-08","PC",36.3942712721146,36.7088607594937,50,25,2,400,-0.314589487379095,"I_25_L_50_N_2"
"231","15050113465465692017-08-08","PC",36.3942712721146,34.007585335019,100,25,2,800,2.38668593709561,"I_25_L_100_N_2"
"232","15050113465465692017-08-08","PC",36.3942712721146,26,25,50,2,100,10.3942712721146,"I_50_L_25_N_2"
"233","15050113465465692017-08-08","PC",36.3942712721146,30.3030303030303,50,50,2,200,6.09124096908427,"I_50_L_50_N_2"
"234","15050113465465692017-08-08","PC",36.3942712721146,35.6060606060606,100,50,2,400,0.788210666053963,"I_50_L_100_N_2"
"235","15050113465465692017-08-08","PC",36.3942712721146,44,25,100,2,50,-7.60572872788543,"I_100_L_25_N_2"
"236","15050113465465692017-08-08","PC",36.3942712721146,38,50,100,2,100,-1.60572872788543,"I_100_L_50_N_2"
"237","15050113465465692017-08-08","PC",36.3942712721146,38.8888888888889,100,100,2,200,-2.49461761677431,"I_100_L_100_N_2"
"238","15050113465465692017-08-08","PC",36.3942712721146,42.3076923076923,25,200,2,26,-5.91342103557773,"I_200_L_25_N_2"
"239","15050113465465692017-08-08","PC",36.3942712721146,34,50,200,2,50,2.39427127211457,"I_200_L_50_N_2"
"240","15050113465465692017-08-08","PC",36.3942712721146,34.6938775510204,100,200,2,100,1.70039372109417,"I_200_L_100_N_2"
"241","15050113465465692017-08-08","PC",36.3942712721146,34.3333333333333,25,25,3,300,2.06093793878124,"I_25_L_25_N_3"
"242","15050113465465692017-08-08","PC",36.3942712721146,33.1081081081081,50,25,3,600,3.28616316400647,"I_25_L_50_N_3"
"243","15050113465465692017-08-08","PC",36.3942712721146,36.3942712721146,100,25,3,1200,0,"NWERN Base"
"244","15050113465465692017-08-08","PC",36.3942712721146,32.6666666666667,25,50,3,150,3.72760460544791,"I_50_L_25_N_3"
"245","15050113465465692017-08-08","PC",36.3942712721146,31.3131313131313,50,50,3,300,5.08113995898326,"I_50_L_50_N_3"
"246","15050113465465692017-08-08","PC",36.3942712721146,36.3636363636364,100,50,3,600,0.0306349084782056,"I_50_L_100_N_3"
"247","15050113465465692017-08-08","PC",36.3942712721146,38.6666666666667,25,100,3,75,-2.27239539455209,"I_100_L_25_N_3"
"248","15050113465465692017-08-08","PC",36.3942712721146,33.3333333333333,50,100,3,150,3.06093793878124,"I_100_L_50_N_3"
"249","15050113465465692017-08-08","PC",36.3942712721146,39.7306397306397,100,100,3,300,-3.33636845852516,"I_100_L_100_N_3"
"250","15050113465465692017-08-08","PC",36.3942712721146,35.8974358974359,25,200,3,39,0.496835374678675,"I_200_L_25_N_3"
"251","15050113465465692017-08-08","PC",36.3942712721146,32,50,200,3,75,4.39427127211457,"I_200_L_50_N_3"
"252","15050113465465692017-08-08","PC",36.3942712721146,35.3741496598639,100,200,3,150,1.02012161225063,"I_200_L_100_N_3"
"253","15050113465465692017-11-14","PC",30.1011804384486,36,25,25,1,100,-5.89881956155143,"I_25_L_25_N_1"
"254","15050113465465692017-11-14","PC",30.1011804384486,33.8383838383838,50,25,1,200,-3.73720339993528,"I_25_L_50_N_1"
"255","15050113465465692017-11-14","PC",30.1011804384486,28.6075949367089,100,25,1,400,1.49358550173971,"I_25_L_100_N_1"
"256","15050113465465692017-11-14","PC",30.1011804384486,40,25,50,1,50,-9.89881956155143,"I_50_L_25_N_1"
"257","15050113465465692017-11-14","PC",30.1011804384486,36.3636363636364,50,50,1,100,-6.2624559251878,"I_50_L_50_N_1"
"258","15050113465465692017-11-14","PC",30.1011804384486,34.3434343434343,100,50,1,200,-4.24225390498578,"I_50_L_100_N_1"
"259","15050113465465692017-11-14","PC",30.1011804384486,32,25,100,1,25,-1.89881956155143,"I_100_L_25_N_1"
"260","15050113465465692017-11-14","PC",30.1011804384486,22,50,100,1,50,8.10118043844857,"I_100_L_50_N_1"
"261","15050113465465692017-11-14","PC",30.1011804384486,33.3333333333333,100,100,1,100,-3.23215289488477,"I_100_L_100_N_1"
"262","15050113465465692017-11-14","PC",30.1011804384486,15.3846153846154,25,200,1,13,14.7165650538332,"I_200_L_25_N_1"
"263","15050113465465692017-11-14","PC",30.1011804384486,20,50,200,1,25,10.1011804384486,"I_200_L_50_N_1"
"264","15050113465465692017-11-14","PC",30.1011804384486,36.734693877551,100,200,1,50,-6.63351343910246,"I_200_L_100_N_1"
"265","15050113465465692017-11-14","PC",30.1011804384486,29,25,25,2,200,1.10118043844857,"I_25_L_25_N_2"
"266","15050113465465692017-11-14","PC",30.1011804384486,28.6075949367089,50,25,2,400,1.49358550173971,"I_25_L_50_N_2"
"267","15050113465465692017-11-14","PC",30.1011804384486,30.8470290771176,100,25,2,800,-0.745848638669006,"I_25_L_100_N_2"
"268","15050113465465692017-11-14","PC",30.1011804384486,30,25,50,2,100,0.101180438448566,"I_50_L_25_N_2"
"269","15050113465465692017-11-14","PC",30.1011804384486,21.7171717171717,50,50,2,200,8.38400872127685,"I_50_L_50_N_2"
"270","15050113465465692017-11-14","PC",30.1011804384486,29.5454545454545,100,50,2,400,0.555725892994019,"I_50_L_100_N_2"
"271","15050113465465692017-11-14","PC",30.1011804384486,30,25,100,2,50,0.101180438448566,"I_100_L_25_N_2"
"272","15050113465465692017-11-14","PC",30.1011804384486,21,50,100,2,100,9.10118043844857,"I_100_L_50_N_2"
"273","15050113465465692017-11-14","PC",30.1011804384486,32.3232323232323,100,100,2,200,-2.22205188478376,"I_100_L_100_N_2"
"274","15050113465465692017-11-14","PC",30.1011804384486,30.7692307692308,25,200,2,26,-0.668050330782204,"I_200_L_25_N_2"
"275","15050113465465692017-11-14","PC",30.1011804384486,34,50,200,2,50,-3.89881956155143,"I_200_L_50_N_2"
"276","15050113465465692017-11-14","PC",30.1011804384486,31.6326530612245,100,200,2,100,-1.53147262277592,"I_200_L_100_N_2"
"277","15050113465465692017-11-14","PC",30.1011804384486,26.3333333333333,25,25,3,300,3.76784710511523,"I_25_L_25_N_3"
"278","15050113465465692017-11-14","PC",30.1011804384486,27.027027027027,50,25,3,600,3.07415341142154,"I_25_L_50_N_3"
"279","15050113465465692017-11-14","PC",30.1011804384486,30.1011804384486,100,25,3,1200,0,"NWERN Base"
"280","15050113465465692017-11-14","PC",30.1011804384486,28,25,50,3,150,2.10118043844857,"I_50_L_25_N_3"
"281","15050113465465692017-11-14","PC",30.1011804384486,26.5993265993266,50,50,3,300,3.50185383912197,"I_50_L_50_N_3"
"282","15050113465465692017-11-14","PC",30.1011804384486,31.1447811447811,100,50,3,600,-1.04360070633258,"I_50_L_100_N_3"
"283","15050113465465692017-11-14","PC",30.1011804384486,30.6666666666667,25,100,3,75,-0.565486228218102,"I_100_L_25_N_3"
"284","15050113465465692017-11-14","PC",30.1011804384486,26.6666666666667,50,100,3,150,3.4345137717819,"I_100_L_50_N_3"
"285","15050113465465692017-11-14","PC",30.1011804384486,29.96632996633,100,100,3,300,0.1348504721186,"I_100_L_100_N_3"
"286","15050113465465692017-11-14","PC",30.1011804384486,33.3333333333333,25,200,3,39,-3.23215289488477,"I_200_L_25_N_3"
"287","15050113465465692017-11-14","PC",30.1011804384486,29.3333333333333,50,200,3,75,0.767847105115234,"I_200_L_50_N_3"
"288","15050113465465692017-11-14","PC",30.1011804384486,33.3333333333333,100,200,3,150,-3.23215289488477,"I_200_L_100_N_3"
"289","15050113465465692018-03-08","PC",33.1929233361415,26,25,25,1,100,7.19292333614153,"I_25_L_25_N_1"
"290","15050113465465692018-03-08","PC",33.1929233361415,28.4263959390863,50,25,1,200,4.76652739705524,"I_25_L_50_N_1"
"291","15050113465465692018-03-08","PC",33.1929233361415,26.8354430379747,100,25,1,400,6.35748029816685,"I_25_L_100_N_1"
"292","15050113465465692018-03-08","PC",33.1929233361415,28,25,50,1,50,5.19292333614153,"I_50_L_25_N_1"
"293","15050113465465692018-03-08","PC",33.1929233361415,37.3737373737374,50,50,1,100,-4.18081403759584,"I_50_L_50_N_1"
"294","15050113465465692018-03-08","PC",33.1929233361415,29.7979797979798,100,50,1,200,3.39494353816173,"I_50_L_100_N_1"
"295","15050113465465692018-03-08","PC",33.1929233361415,36,25,100,1,25,-2.80707666385847,"I_100_L_25_N_1"
"296","15050113465465692018-03-08","PC",33.1929233361415,26,50,100,1,50,7.19292333614153,"I_100_L_50_N_1"
"297","15050113465465692018-03-08","PC",33.1929233361415,31.3131313131313,100,100,1,100,1.87979202301022,"I_100_L_100_N_1"
"298","15050113465465692018-03-08","PC",33.1929233361415,38.4615384615385,25,200,1,13,-5.26861512539693,"I_200_L_25_N_1"
"299","15050113465465692018-03-08","PC",33.1929233361415,28,50,200,1,25,5.19292333614153,"I_200_L_50_N_1"
"300","15050113465465692018-03-08","PC",33.1929233361415,28.5714285714286,100,200,1,50,4.62149476471296,"I_200_L_100_N_1"
"301","15050113465465692018-03-08","PC",33.1929233361415,33.5,25,25,2,200,-0.307076663858467,"I_25_L_25_N_2"
"302","15050113465465692018-03-08","PC",33.1929233361415,27.6649746192893,50,25,2,400,5.52794871685219,"I_25_L_50_N_2"
"303","15050113465465692018-03-08","PC",33.1929233361415,36.3636363636364,100,25,2,800,-3.17071302749483,"I_25_L_100_N_2"
"304","15050113465465692018-03-08","PC",33.1929233361415,28,25,50,2,100,5.19292333614153,"I_50_L_25_N_2"
"305","15050113465465692018-03-08","PC",33.1929233361415,28.2828282828283,50,50,2,200,4.91009505331325,"I_50_L_50_N_2"
"306","15050113465465692018-03-08","PC",33.1929233361415,32.0707070707071,100,50,2,400,1.12221626543446,"I_50_L_100_N_2"
"307","15050113465465692018-03-08","PC",33.1929233361415,32,25,100,2,50,1.19292333614153,"I_100_L_25_N_2"
"308","15050113465465692018-03-08","PC",33.1929233361415,32,50,100,2,100,1.19292333614153,"I_100_L_50_N_2"
"309","15050113465465692018-03-08","PC",33.1929233361415,30.8080808080808,100,100,2,200,2.38484252806072,"I_100_L_100_N_2"
"310","15050113465465692018-03-08","PC",33.1929233361415,34.6153846153846,25,200,2,26,-1.42246127924308,"I_200_L_25_N_2"
"311","15050113465465692018-03-08","PC",33.1929233361415,36,50,200,2,50,-2.80707666385847,"I_200_L_50_N_2"
"312","15050113465465692018-03-08","PC",33.1929233361415,35.7142857142857,100,200,2,100,-2.52136237814418,"I_200_L_100_N_2"
"313","15050113465465692018-03-08","PC",33.1929233361415,31,25,25,3,300,2.19292333614153,"I_25_L_25_N_3"
"314","15050113465465692018-03-08","PC",33.1929233361415,31.0810810810811,50,25,3,600,2.11184225506045,"I_25_L_50_N_3"
"315","15050113465465692018-03-08","PC",33.1929233361415,33.1929233361415,100,25,3,1200,0,"NWERN Base"
"316","15050113465465692018-03-08","PC",33.1929233361415,32,25,50,3,150,1.19292333614153,"I_50_L_25_N_3"
"317","15050113465465692018-03-08","PC",33.1929233361415,31.3131313131313,50,50,3,300,1.87979202301022,"I_50_L_50_N_3"
"318","15050113465465692018-03-08","PC",33.1929233361415,33.6700336700337,100,50,3,600,-0.477110333892135,"I_50_L_100_N_3"
"319","15050113465465692018-03-08","PC",33.1929233361415,29.3333333333333,25,100,3,75,3.8595900028082,"I_100_L_25_N_3"
"320","15050113465465692018-03-08","PC",33.1929233361415,30.6666666666667,50,100,3,150,2.52625666947486,"I_100_L_50_N_3"
"321","15050113465465692018-03-08","PC",33.1929233361415,32.996632996633,100,100,3,300,0.196290339508536,"I_100_L_100_N_3"
"322","15050113465465692018-03-08","PC",33.1929233361415,33.3333333333333,25,200,3,39,-0.140409997191803,"I_200_L_25_N_3"
"323","15050113465465692018-03-08","PC",33.1929233361415,34.6666666666667,50,200,3,75,-1.47374333052513,"I_200_L_50_N_3"
"324","15050113465465692018-03-08","PC",33.1929233361415,33.3333333333333,100,200,3,150,-0.140409997191803,"I_200_L_100_N_3"
"325","15050113465465692018-06-11","PC",29.2333614153328,20,25,25,1,100,9.23336141533277,"I_25_L_25_N_1"
"326","15050113465465692018-06-11","PC",29.2333614153328,37.8787878787879,50,25,1,200,-8.6454264634551,"I_25_L_50_N_1"
"327","15050113465465692018-06-11","PC",29.2333614153328,25.0632911392405,100,25,1,400,4.17007027609227,"I_25_L_100_N_1"
"328","15050113465465692018-06-11","PC",29.2333614153328,22,25,50,1,50,7.23336141533277,"I_50_L_25_N_1"
"329","15050113465465692018-06-11","PC",29.2333614153328,27.2727272727273,50,50,1,100,1.9606341426055,"I_50_L_50_N_1"
"330","15050113465465692018-06-11","PC",29.2333614153328,28.2828282828283,100,50,1,200,0.950533132504489,"I_50_L_100_N_1"
"331","15050113465465692018-06-11","PC",29.2333614153328,20,25,100,1,25,9.23336141533277,"I_100_L_25_N_1"
"332","15050113465465692018-06-11","PC",29.2333614153328,34,50,100,1,50,-4.76663858466723,"I_100_L_50_N_1"
"333","15050113465465692018-06-11","PC",29.2333614153328,29.2929292929293,100,100,1,100,-0.0595678775965212,"I_100_L_100_N_1"
"334","15050113465465692018-06-11","PC",29.2333614153328,46.1538461538462,25,200,1,13,-16.9204847385134,"I_200_L_25_N_1"
"335","15050113465465692018-06-11","PC",29.2333614153328,32,50,200,1,25,-2.76663858466723,"I_200_L_50_N_1"
"336","15050113465465692018-06-11","PC",29.2333614153328,30.6122448979592,100,200,1,50,-1.37888348262641,"I_200_L_100_N_1"
"337","15050113465465692018-06-11","PC",29.2333614153328,34,25,25,2,200,-4.76663858466723,"I_25_L_25_N_2"
"338","15050113465465692018-06-11","PC",29.2333614153328,31.3924050632911,50,25,2,400,-2.15904364795837,"I_25_L_50_N_2"
"339","15050113465465692018-06-11","PC",29.2333614153328,28.7878787878788,100,25,2,800,0.445482627453984,"I_25_L_100_N_2"
"340","15050113465465692018-06-11","PC",29.2333614153328,35,25,50,2,100,-5.76663858466723,"I_50_L_25_N_2"
"341","15050113465465692018-06-11","PC",29.2333614153328,27.2727272727273,50,50,2,200,1.9606341426055,"I_50_L_50_N_2"
"342","15050113465465692018-06-11","PC",29.2333614153328,30.0505050505051,100,50,2,400,-0.817143635172279,"I_50_L_100_N_2"
"343","15050113465465692018-06-11","PC",29.2333614153328,30,25,100,2,50,-0.766638584667227,"I_100_L_25_N_2"
"344","15050113465465692018-06-11","PC",29.2333614153328,31,50,100,2,100,-1.76663858466723,"I_100_L_50_N_2"
"345","15050113465465692018-06-11","PC",29.2333614153328,28.2828282828283,100,100,2,200,0.950533132504489,"I_100_L_100_N_2"
"346","15050113465465692018-06-11","PC",29.2333614153328,30.7692307692308,25,200,2,26,-1.535869353898,"I_200_L_25_N_2"
"347","15050113465465692018-06-11","PC",29.2333614153328,32,50,200,2,50,-2.76663858466723,"I_200_L_50_N_2"
"348","15050113465465692018-06-11","PC",29.2333614153328,27.5510204081633,100,200,2,100,1.68234100716951,"I_200_L_100_N_2"
"349","15050113465465692018-06-11","PC",29.2333614153328,29.3333333333333,25,25,3,300,-0.0999719180005592,"I_25_L_25_N_3"
"350","15050113465465692018-06-11","PC",29.2333614153328,29.5608108108108,50,25,3,600,-0.327449395478038,"I_25_L_50_N_3"
"351","15050113465465692018-06-11","PC",29.2333614153328,29.2333614153328,100,25,3,1200,0,"NWERN Base"
"352","15050113465465692018-06-11","PC",29.2333614153328,30,25,50,3,150,-0.766638584667227,"I_50_L_25_N_3"
"353","15050113465465692018-06-11","PC",29.2333614153328,30.3030303030303,50,50,3,300,-1.06966888769753,"I_50_L_50_N_3"
"354","15050113465465692018-06-11","PC",29.2333614153328,30.1346801346801,100,50,3,600,-0.901318719347362,"I_50_L_100_N_3"
"355","15050113465465692018-06-11","PC",29.2333614153328,26.6666666666667,25,100,3,75,2.56669474866611,"I_100_L_25_N_3"
"356","15050113465465692018-06-11","PC",29.2333614153328,30,50,100,3,150,-0.766638584667227,"I_100_L_50_N_3"
"357","15050113465465692018-06-11","PC",29.2333614153328,28.6195286195286,100,100,3,300,0.613832795804154,"I_100_L_100_N_3"
"358","15050113465465692018-06-11","PC",29.2333614153328,25.6410256410256,25,200,3,39,3.59233577430713,"I_200_L_25_N_3"
"359","15050113465465692018-06-11","PC",29.2333614153328,32,50,200,3,75,-2.76663858466723,"I_200_L_50_N_3"
"360","15050113465465692018-06-11","PC",29.2333614153328,28.5714285714286,100,200,3,150,0.6619328439042,"I_200_L_100_N_3"
"361","15050113465465692018-10-03","PC",36.256323777403,31,25,25,1,100,5.25632377740303,"I_25_L_25_N_1"
"362","15050113465465692018-10-03","PC",36.256323777403,34.010152284264,50,25,1,200,2.24617149313907,"I_25_L_50_N_1"
"363","15050113465465692018-10-03","PC",36.256323777403,41.4141414141414,100,25,1,400,-5.15781763673838,"I_25_L_100_N_1"
"364","15050113465465692018-10-03","PC",36.256323777403,42,25,50,1,50,-5.74367622259697,"I_50_L_25_N_1"
"365","15050113465465692018-10-03","PC",36.256323777403,28.2828282828283,50,50,1,100,7.97349549457475,"I_50_L_50_N_1"
"366","15050113465465692018-10-03","PC",36.256323777403,42.4242424242424,100,50,1,200,-6.16791864683939,"I_50_L_100_N_1"
"367","15050113465465692018-10-03","PC",36.256323777403,32,25,100,1,25,4.25632377740303,"I_100_L_25_N_1"
"368","15050113465465692018-10-03","PC",36.256323777403,52,50,100,1,50,-15.743676222597,"I_100_L_50_N_1"
"369","15050113465465692018-10-03","PC",36.256323777403,36.3636363636364,100,100,1,100,-0.107312586233334,"I_100_L_100_N_1"
"370","15050113465465692018-10-03","PC",36.256323777403,30.7692307692308,25,200,1,13,5.48709300817226,"I_200_L_25_N_1"
"371","15050113465465692018-10-03","PC",36.256323777403,36,50,200,1,25,0.256323777403033,"I_200_L_50_N_1"
"372","15050113465465692018-10-03","PC",36.256323777403,40.8163265306122,100,200,1,50,-4.56000275320921,"I_200_L_100_N_1"
"373","15050113465465692018-10-03","PC",36.256323777403,29,25,25,2,200,7.25632377740303,"I_25_L_25_N_2"
"374","15050113465465692018-10-03","PC",36.256323777403,31.7258883248731,50,25,2,400,4.53043545252994,"I_25_L_50_N_2"
"375","15050113465465692018-10-03","PC",36.256323777403,39.5701643489254,100,25,2,800,-3.31384057152238,"I_25_L_100_N_2"
"376","15050113465465692018-10-03","PC",36.256323777403,36,25,50,2,100,0.256323777403033,"I_50_L_25_N_2"
"377","15050113465465692018-10-03","PC",36.256323777403,39.8989898989899,50,50,2,200,-3.64266612158686,"I_50_L_50_N_2"
"378","15050113465465692018-10-03","PC",36.256323777403,36.6161616161616,100,50,2,400,-0.359837838758587,"I_50_L_100_N_2"
"379","15050113465465692018-10-03","PC",36.256323777403,42,25,100,2,50,-5.74367622259697,"I_100_L_25_N_2"
"380","15050113465465692018-10-03","PC",36.256323777403,44,50,100,2,100,-7.74367622259697,"I_100_L_50_N_2"
"381","15050113465465692018-10-03","PC",36.256323777403,39.8989898989899,100,100,2,200,-3.64266612158686,"I_100_L_100_N_2"
"382","15050113465465692018-10-03","PC",36.256323777403,38.4615384615385,25,200,2,26,-2.20521468413543,"I_200_L_25_N_2"
"383","15050113465465692018-10-03","PC",36.256323777403,34,50,200,2,50,2.25632377740303,"I_200_L_50_N_2"
"384","15050113465465692018-10-03","PC",36.256323777403,40.8163265306122,100,200,2,100,-4.56000275320921,"I_200_L_100_N_2"
"385","15050113465465692018-10-03","PC",36.256323777403,32,25,25,3,300,4.25632377740303,"I_25_L_25_N_3"
"386","15050113465465692018-10-03","PC",36.256323777403,34.1216216216216,50,25,3,600,2.13470215578141,"I_25_L_50_N_3"
