"","PrimaryKey","gap_class","nwern_percent","nwern_n","nwern_length","total_line_length","length","n","percent","group","n_lines","line_length","percent_difference"
"217","15050113465465692016-10-24","101-201",24.74,53,7422,2500,1099,8,43.96,"L_25_N_1",1,25,-19.22
"218","15050113465465692016-10-24","101-201",24.74,53,7422,5000,845,7,16.9,"L_25_N_2",2,25,7.84
"219","15050113465465692016-10-24","101-201",24.74,53,7422,7500,2322,17,30.96,"L_25_N_3",3,25,-6.22
"220","15050113465465692016-10-24","101-201",24.74,53,7422,5000,930,6,18.6,"L_50_N_1",1,50,6.14
"221","15050113465465692016-10-24","101-201",24.74,53,7422,10000,3332,25,33.32,"L_50_N_2",2,50,-8.58
"222","15050113465465692016-10-24","101-201",24.74,53,7422,15000,2513,17,16.7533333333333,"L_50_N_3",3,50,7.98666666666667
"223","15050113465465692016-10-24","101-201",24.74,53,7422,10000,2331,17,23.31,"L_100_N_1",1,100,1.43
"224","15050113465465692016-10-24","101-201",24.74,53,7422,20000,5007,36,25.035,"L_100_N_2",2,100,-0.294999999999998
"225","15050113465465692016-10-24","101-201",24.74,53,7422,30000,7422,53,24.74,"NWERN Base",3,100,0
"226","15050113465465692016-10-24","20-25",0.813333333333333,11,244,2500,23,1,0.92,"L_25_N_1",1,25,-0.106666666666667
"227","15050113465465692016-10-24","20-25",0.813333333333333,11,244,5000,42,2,0.84,"L_25_N_2",2,25,-0.0266666666666667
"228","15050113465465692016-10-24","20-25",0.813333333333333,11,244,7500,90,4,1.2,"L_25_N_3",3,25,-0.386666666666667
"229","15050113465465692016-10-24","20-25",0.813333333333333,11,244,5000,0,0,0,"L_50_N_1",1,50,0.813333333333333
"230","15050113465465692016-10-24","20-25",0.813333333333333,11,244,10000,87,4,0.87,"L_50_N_2",2,50,-0.0566666666666666
"231","15050113465465692016-10-24","20-25",0.813333333333333,11,244,15000,46,2,0.306666666666667,"L_50_N_3",3,50,0.506666666666667
"232","15050113465465692016-10-24","20-25",0.813333333333333,11,244,10000,110,5,1.1,"L_100_N_1",1,100,-0.286666666666667
"233","15050113465465692016-10-24","20-25",0.813333333333333,11,244,20000,133,6,0.665,"L_100_N_2",2,100,0.148333333333333
"234","15050113465465692016-10-24","20-25",0.813333333333333,11,244,30000,244,11,0.813333333333333,"NWERN Base",3,100,0
"235","15050113465465692016-10-24","201-Inf",37.6,32,11280,2500,244,1,9.76,"L_25_N_1",1,25,27.84
"236","15050113465465692016-10-24","201-Inf",37.6,32,11280,5000,1698,6,33.96,"L_25_N_2",2,25,3.64
"237","15050113465465692016-10-24","201-Inf",37.6,32,11280,7500,2313,7,30.84,"L_25_N_3",3,25,6.76
"238","15050113465465692016-10-24","201-Inf",37.6,32,11280,5000,2302,6,46.04,"L_50_N_1",1,50,-8.44
"239","15050113465465692016-10-24","201-Inf",37.6,32,11280,10000,1926,6,19.26,"L_50_N_2",2,50,18.34
"240","15050113465465692016-10-24","201-Inf",37.6,32,11280,15000,7986,22,53.24,"L_50_N_3",3,50,-15.64
"241","15050113465465692016-10-24","201-Inf",37.6,32,11280,10000,3531,10,35.31,"L_100_N_1",1,100,2.29
"242","15050113465465692016-10-24","201-Inf",37.6,32,11280,20000,6909,19,34.545,"L_100_N_2",2,100,3.05500000000001
"243","15050113465465692016-10-24","201-Inf",37.6,32,11280,30000,11280,32,37.6,"NWERN Base",3,100,0
"244","15050113465465692016-10-24","25-51",6.28,50,1884,2500,205,5,8.2,"L_25_N_1",1,25,-1.92
"245","15050113465465692016-10-24","25-51",6.28,50,1884,5000,279,7,5.58,"L_25_N_2",2,25,0.699999999999999
"246","15050113465465692016-10-24","25-51",6.28,50,1884,7500,429,11,5.72,"L_25_N_3",3,25,0.56
"247","15050113465465692016-10-24","25-51",6.28,50,1884,5000,399,11,7.98,"L_50_N_1",1,50,-1.7
"248","15050113465465692016-10-24","25-51",6.28,50,1884,10000,702,18,7.02,"L_50_N_2",2,50,-0.74
"249","15050113465465692016-10-24","25-51",6.28,50,1884,15000,851,23,5.67333333333333,"L_50_N_3",3,50,0.606666666666666
"250","15050113465465692016-10-24","25-51",6.28,50,1884,10000,653,17,6.53,"L_100_N_1",1,100,-0.25
"251","15050113465465692016-10-24","25-51",6.28,50,1884,20000,1474,39,7.37,"L_100_N_2",2,100,-1.09
"252","15050113465465692016-10-24","25-51",6.28,50,1884,30000,1884,50,6.28,"NWERN Base",3,100,0
"253","15050113465465692016-10-24","51-101",12.4666666666667,52,3740,2500,544,7,21.76,"L_25_N_1",1,25,-9.29333333333333
"254","15050113465465692016-10-24","51-101",12.4666666666667,52,3740,5000,878,12,17.56,"L_25_N_2",2,25,-5.09333333333334
"255","15050113465465692016-10-24","51-101",12.4666666666667,52,3740,7500,1067,14,14.2266666666667,"L_25_N_3",3,25,-1.76
"256","15050113465465692016-10-24","51-101",12.4666666666667,52,3740,5000,562,8,11.24,"L_50_N_1",1,50,1.22666666666667
"257","15050113465465692016-10-24","51-101",12.4666666666667,52,3740,10000,1880,26,18.8,"L_50_N_2",2,50,-6.33333333333333
"258","15050113465465692016-10-24","51-101",12.4666666666667,52,3740,15000,1160,16,7.73333333333333,"L_50_N_3",3,50,4.73333333333333
"259","15050113465465692016-10-24","51-101",12.4666666666667,52,3740,10000,1445,20,14.45,"L_100_N_1",1,100,-1.98333333333333
"260","15050113465465692016-10-24","51-101",12.4666666666667,52,3740,20000,2875,40,14.375,"L_100_N_2",2,100,-1.90833333333333
"261","15050113465465692016-10-24","51-101",12.4666666666667,52,3740,30000,3740,52,12.4666666666667,"NWERN Base",3,100,0
"262","15050113465465692016-10-24","NoGap",2.35333333333333,53,706,2500,41,3,1.64,"L_25_N_1",1,25,0.713333333333333
"263","15050113465465692016-10-24","NoGap",2.35333333333333,53,706,5000,153,11,3.06,"L_25_N_2",2,25,-0.706666666666667
"264","15050113465465692016-10-24","NoGap",2.35333333333333,53,706,7500,133,10,1.77333333333333,"L_25_N_3",3,25,0.58
"265","15050113465465692016-10-24","NoGap",2.35333333333333,53,706,5000,111,8,2.22,"L_50_N_1",1,50,0.133333333333333
"266","15050113465465692016-10-24","NoGap",2.35333333333333,53,706,10000,282,21,2.82,"L_50_N_2",2,50,-0.466666666666666
"267","15050113465465692016-10-24","NoGap",2.35333333333333,53,706,15000,269,21,1.79333333333333,"L_50_N_3",3,50,0.56
"268","15050113465465692016-10-24","NoGap",2.35333333333333,53,706,10000,279,20,2.79,"L_100_N_1",1,100,-0.436666666666667
"269","15050113465465692016-10-24","NoGap",2.35333333333333,53,706,20000,506,38,2.53,"L_100_N_2",2,100,-0.176666666666666
"270","15050113465465692016-10-24","NoGap",2.35333333333333,53,706,30000,706,53,2.35333333333333,"NWERN Base",3,100,0
"271","15050113465465692017-03-29","101-201",20.0766666666667,43,6023,2500,1006,7,40.24,"L_25_N_1",1,25,-20.1633333333333
"272","15050113465465692017-03-29","101-201",20.0766666666667,43,6023,5000,1176,10,23.52,"L_25_N_2",2,25,-3.44333333333333
"273","15050113465465692017-03-29","101-201",20.0766666666667,43,6023,7500,2425,16,32.3333333333333,"L_25_N_3",3,25,-12.2566666666667
"274","15050113465465692017-03-29","101-201",20.0766666666667,43,6023,5000,527,4,10.54,"L_50_N_1",1,50,9.53666666666667
"275","15050113465465692017-03-29","101-201",20.0766666666667,43,6023,10000,1970,14,19.7,"L_50_N_2",2,50,0.376666666666669
"276","15050113465465692017-03-29","101-201",20.0766666666667,43,6023,15000,2710,20,18.0666666666667,"L_50_N_3",3,50,2.01
"277","15050113465465692017-03-29","101-201",20.0766666666667,43,6023,10000,1611,11,16.11,"L_100_N_1",1,100,3.96666666666667
"278","15050113465465692017-03-29","101-201",20.0766666666667,43,6023,20000,4412,32,22.06,"L_100_N_2",2,100,-1.98333333333333
"279","15050113465465692017-03-29","101-201",20.0766666666667,43,6023,30000,6023,43,20.0766666666667,"NWERN Base",3,100,0
"280","15050113465465692017-03-29","20-25",0.72,10,216,2500,0,0,0,"L_25_N_1",1,25,0.72
"281","15050113465465692017-03-29","20-25",0.72,10,216,5000,84,4,1.68,"L_25_N_2",2,25,-0.96
"282","15050113465465692017-03-29","20-25",0.72,10,216,7500,23,1,0.306666666666667,"L_25_N_3",3,25,0.413333333333333
"283","15050113465465692017-03-29","20-25",0.72,10,216,5000,0,0,0,"L_50_N_1",1,50,0.72
"284","15050113465465692017-03-29","20-25",0.72,10,216,10000,0,0,0,"L_50_N_2",2,50,0.72
"285","15050113465465692017-03-29","20-25",0.72,10,216,15000,108,5,0.72,"L_50_N_3",3,50,0
"286","15050113465465692017-03-29","20-25",0.72,10,216,10000,0,0,0,"L_100_N_1",1,100,0.72
"287","15050113465465692017-03-29","20-25",0.72,10,216,20000,216,10,1.08,"L_100_N_2",2,100,-0.36
"288","15050113465465692017-03-29","20-25",0.72,10,216,30000,216,10,0.72,"NWERN Base",3,100,0
"289","15050113465465692017-03-29","201-Inf",49.6866666666667,42,14906,2500,856,3,34.24,"L_25_N_1",1,25,15.4466666666667
"290","15050113465465692017-03-29","201-Inf",49.6866666666667,42,14906,5000,1518,6,30.36,"L_25_N_2",2,25,19.3266666666667
"291","15050113465465692017-03-29","201-Inf",49.6866666666667,42,14906,7500,3301,9,44.0133333333333,"L_25_N_3",3,25,5.67333333333333
"292","15050113465465692017-03-29","201-Inf",49.6866666666667,42,14906,5000,3303,6,66.06,"L_50_N_1",1,50,-16.3733333333333
"293","15050113465465692017-03-29","201-Inf",49.6866666666667,42,14906,10000,5223,12,52.23,"L_50_N_2",2,50,-2.54333333333333
"294","15050113465465692017-03-29","201-Inf",49.6866666666667,42,14906,15000,7550,19,50.3333333333333,"L_50_N_3",3,50,-0.646666666666661
"295","15050113465465692017-03-29","201-Inf",49.6866666666667,42,14906,10000,5818,14,58.18,"L_100_N_1",1,100,-8.49333333333333
"296","15050113465465692017-03-29","201-Inf",49.6866666666667,42,14906,20000,9088,28,45.44,"L_100_N_2",2,100,4.24666666666666
"297","15050113465465692017-03-29","201-Inf",49.6866666666667,42,14906,30000,14906,42,49.6866666666667,"NWERN Base",3,100,0
"298","15050113465465692017-03-29","25-51",5,42,1500,2500,193,5,7.72,"L_25_N_1",1,25,-2.72
"299","15050113465465692017-03-29","25-51",5,42,1500,5000,388,11,7.76,"L_25_N_2",2,25,-2.76
"300","15050113465465692017-03-29","25-51",5,42,1500,7500,416,11,5.54666666666667,"L_25_N_3",3,25,-0.546666666666667
"301","15050113465465692017-03-29","25-51",5,42,1500,5000,191,5,3.82,"L_50_N_1",1,50,1.18
"302","15050113465465692017-03-29","25-51",5,42,1500,10000,576,16,5.76,"L_50_N_2",2,50,-0.76
"303","15050113465465692017-03-29","25-51",5,42,1500,15000,800,22,5.33333333333333,"L_50_N_3",3,50,-0.333333333333334
"304","15050113465465692017-03-29","25-51",5,42,1500,10000,362,10,3.62,"L_100_N_1",1,100,1.38
"305","15050113465465692017-03-29","25-51",5,42,1500,20000,1138,32,5.69,"L_100_N_2",2,100,-0.69
"306","15050113465465692017-03-29","25-51",5,42,1500,30000,1500,42,5,"NWERN Base",3,100,0
"307","15050113465465692017-03-29","51-101",11.0933333333333,46,3328,2500,139,2,5.56,"L_25_N_1",1,25,5.53333333333333
"308","15050113465465692017-03-29","51-101",11.0933333333333,46,3328,5000,1086,14,21.72,"L_25_N_2",2,25,-10.6266666666667
"309","15050113465465692017-03-29","51-101",11.0933333333333,46,3328,7500,471,7,6.28,"L_25_N_3",3,25,4.81333333333333
"310","15050113465465692017-03-29","51-101",11.0933333333333,46,3328,5000,134,2,2.68,"L_50_N_1",1,50,8.41333333333333
"311","15050113465465692017-03-29","51-101",11.0933333333333,46,3328,10000,727,10,7.27,"L_50_N_2",2,50,3.82333333333333
"312","15050113465465692017-03-29","51-101",11.0933333333333,46,3328,15000,1757,24,11.7133333333333,"L_50_N_3",3,50,-0.620000000000001
"313","15050113465465692017-03-29","51-101",11.0933333333333,46,3328,10000,731,10,7.31,"L_100_N_1",1,100,3.78333333333333
"314","15050113465465692017-03-29","51-101",11.0933333333333,46,3328,20000,2597,36,12.985,"L_100_N_2",2,100,-1.89166666666667
"315","15050113465465692017-03-29","51-101",11.0933333333333,46,3328,30000,3328,46,11.0933333333333,"NWERN Base",3,100,0
"316","15050113465465692017-03-29","NoGap",1.68,43,504,2500,41,4,1.64,"L_25_N_1",1,25,0.0399999999999998
"317","15050113465465692017-03-29","NoGap",1.68,43,504,5000,98,10,1.96,"L_25_N_2",2,25,-0.28
"318","15050113465465692017-03-29","NoGap",1.68,43,504,7500,88,7,1.17333333333333,"L_25_N_3",3,25,0.506666666666667
"319","15050113465465692017-03-29","NoGap",1.68,43,504,5000,82,6,1.64,"L_50_N_1",1,50,0.0399999999999998
"320","15050113465465692017-03-29","NoGap",1.68,43,504,10000,183,16,1.83,"L_50_N_2",2,50,-0.15
"321","15050113465465692017-03-29","NoGap",1.68,43,504,15000,265,23,1.76666666666667,"L_50_N_3",3,50,-0.0866666666666669
"322","15050113465465692017-03-29","NoGap",1.68,43,504,10000,151,12,1.51,"L_100_N_1",1,100,0.17
"323","15050113465465692017-03-29","NoGap",1.68,43,504,20000,353,31,1.765,"L_100_N_2",2,100,-0.085
"324","15050113465465692017-03-29","NoGap",1.68,43,504,30000,504,43,1.68,"NWERN Base",3,100,0
"325","15050113465465692017-08-08","101-201",24.0333333333333,53,7210,2500,948,6,37.92,"L_25_N_1",1,25,-13.8866666666667
"326","15050113465465692017-08-08","101-201",24.0333333333333,53,7210,5000,1571,11,31.42,"L_25_N_2",2,25,-7.38666666666666
"327","15050113465465692017-08-08","101-201",24.0333333333333,53,7210,7500,1934,14,25.7866666666667,"L_25_N_3",3,25,-1.75333333333333
"328","15050113465465692017-08-08","101-201",24.0333333333333,53,7210,5000,1789,12,35.78,"L_50_N_1",1,50,-11.7466666666667
"329","15050113465465692017-08-08","101-201",24.0333333333333,53,7210,10000,2034,15,20.34,"L_50_N_2",2,50,3.69333333333334
"330","15050113465465692017-08-08","101-201",24.0333333333333,53,7210,15000,3745,27,24.9666666666667,"L_50_N_3",3,50,-0.933333333333334
"331","15050113465465692017-08-08","101-201",24.0333333333333,53,7210,10000,2880,20,28.8,"L_100_N_1",1,100,-4.76666666666666
"332","15050113465465692017-08-08","101-201",24.0333333333333,53,7210,20000,4913,35,24.565,"L_100_N_2",2,100,-0.531666666666666
"333","15050113465465692017-08-08","101-201",24.0333333333333,53,7210,30000,7210,53,24.0333333333333,"NWERN Base",3,100,0
"334","15050113465465692017-08-08","20-25",1.36666666666667,18,410,2500,22,1,0.88,"L_25_N_1",1,25,0.486666666666667
"335","15050113465465692017-08-08","20-25",1.36666666666667,18,410,5000,22,1,0.44,"L_25_N_2",2,25,0.926666666666667
"336","15050113465465692017-08-08","20-25",1.36666666666667,18,410,7500,113,5,1.50666666666667,"L_25_N_3",3,25,-0.14
"337","15050113465465692017-08-08","20-25",1.36666666666667,18,410,5000,65,3,1.3,"L_50_N_1",1,50,0.0666666666666667
"338","15050113465465692017-08-08","20-25",1.36666666666667,18,410,10000,133,6,1.33,"L_50_N_2",2,50,0.0366666666666668
"339","15050113465465692017-08-08","20-25",1.36666666666667,18,410,15000,205,9,1.36666666666667,"L_50_N_3",3,50,0
"340","15050113465465692017-08-08","20-25",1.36666666666667,18,410,10000,153,7,1.53,"L_100_N_1",1,100,-0.163333333333333
"341","15050113465465692017-08-08","20-25",1.36666666666667,18,410,20000,315,14,1.575,"L_100_N_2",2,100,-0.208333333333333
"342","15050113465465692017-08-08","20-25",1.36666666666667,18,410,30000,410,18,1.36666666666667,"NWERN Base",3,100,0
"343","15050113465465692017-08-08","201-Inf",30.2933333333333,30,9088,2500,608,2,24.32,"L_25_N_1",1,25,5.97333333333333
"344","15050113465465692017-08-08","201-Inf",30.2933333333333,30,9088,5000,1680,6,33.6,"L_25_N_2",2,25,-3.30666666666667
"345","15050113465465692017-08-08","201-Inf",30.2933333333333,30,9088,7500,2410,8,32.1333333333333,"L_25_N_3",3,25,-1.84
"346","15050113465465692017-08-08","201-Inf",30.2933333333333,30,9088,5000,608,2,12.16,"L_50_N_1",1,50,18.1333333333333
"347","15050113465465692017-08-08","201-Inf",30.2933333333333,30,9088,10000,4347,14,43.47,"L_50_N_2",2,50,-13.1766666666667
"348","15050113465465692017-08-08","201-Inf",30.2933333333333,30,9088,15000,3664,13,24.4266666666667,"L_50_N_3",3,50,5.86666666666667
"349","15050113465465692017-08-08","201-Inf",30.2933333333333,30,9088,10000,2759,8,27.59,"L_100_N_1",1,100,2.70333333333334
"350","15050113465465692017-08-08","201-Inf",30.2933333333333,30,9088,20000,6514,21,32.57,"L_100_N_2",2,100,-2.27666666666667
"351","15050113465465692017-08-08","201-Inf",30.2933333333333,30,9088,30000,9088,30,30.2933333333333,"NWERN Base",3,100,0
"352","15050113465465692017-08-08","25-51",6.5,52,1950,2500,173,4,6.92,"L_25_N_1",1,25,-0.42
"353","15050113465465692017-08-08","25-51",6.5,52,1950,5000,393,10,7.86,"L_25_N_2",2,25,-1.36
"354","15050113465465692017-08-08","25-51",6.5,52,1950,7500,436,11,5.81333333333333,"L_25_N_3",3,25,0.686666666666667
"355","15050113465465692017-08-08","25-51",6.5,52,1950,5000,566,14,11.32,"L_50_N_1",1,50,-4.82
"356","15050113465465692017-08-08","25-51",6.5,52,1950,10000,432,12,4.32,"L_50_N_2",2,50,2.18
"357","15050113465465692017-08-08","25-51",6.5,52,1950,15000,1036,27,6.90666666666667,"L_50_N_3",3,50,-0.406666666666666
"358","15050113465465692017-08-08","25-51",6.5,52,1950,10000,884,23,8.84,"L_100_N_1",1,100,-2.34
"359","15050113465465692017-08-08","25-51",6.5,52,1950,20000,1304,34,6.52,"L_100_N_2",2,100,-0.0199999999999996
"360","15050113465465692017-08-08","25-51",6.5,52,1950,30000,1950,52,6.5,"NWERN Base",3,100,0
"361","15050113465465692017-08-08","51-101",15.4566666666667,65,4637,2500,373,5,14.92,"L_25_N_1",1,25,0.536666666666665
"362","15050113465465692017-08-08","51-101",15.4566666666667,65,4637,5000,651,9,13.02,"L_25_N_2",2,25,2.43666666666666
"363","15050113465465692017-08-08","51-101",15.4566666666667,65,4637,7500,969,13,12.92,"L_25_N_3",3,25,2.53666666666666
"364","15050113465465692017-08-08","51-101",15.4566666666667,65,4637,5000,1015,14,20.3,"L_50_N_1",1,50,-4.84333333333334
"365","15050113465465692017-08-08","51-101",15.4566666666667,65,4637,10000,1016,14,10.16,"L_50_N_2",2,50,5.29666666666667
"366","15050113465465692017-08-08","51-101",15.4566666666667,65,4637,15000,2580,36,17.2,"L_50_N_3",3,50,-1.74333333333333
"367","15050113465465692017-08-08","51-101",15.4566666666667,65,4637,10000,1505,21,15.05,"L_100_N_1",1,100,0.406666666666666
"368","15050113465465692017-08-08","51-101",15.4566666666667,65,4637,20000,2702,37,13.51,"L_100_N_2",2,100,1.94666666666667
"369","15050113465465692017-08-08","51-101",15.4566666666667,65,4637,30000,4637,65,15.4566666666667,"NWERN Base",3,100,0
"370","15050113465465692017-08-08","NoGap",1.96,49,588,2500,18,1,0.72,"L_25_N_1",1,25,1.24
"371","15050113465465692017-08-08","NoGap",1.96,49,588,5000,78,8,1.56,"L_25_N_2",2,25,0.4
"372","15050113465465692017-08-08","NoGap",1.96,49,588,7500,44,4,0.586666666666667,"L_25_N_3",3,25,1.37333333333333
"373","15050113465465692017-08-08","NoGap",1.96,49,588,5000,109,7,2.18,"L_50_N_1",1,50,-0.22
"374","15050113465465692017-08-08","NoGap",1.96,49,588,10000,108,10,1.08,"L_50_N_2",2,50,0.88
"375","15050113465465692017-08-08","NoGap",1.96,49,588,15000,246,20,1.64,"L_50_N_3",3,50,0.32
"376","15050113465465692017-08-08","NoGap",1.96,49,588,10000,187,14,1.87,"L_100_N_1",1,100,0.0899999999999999
"377","15050113465465692017-08-08","NoGap",1.96,49,588,20000,340,26,1.7,"L_100_N_2",2,100,0.26
"378","15050113465465692017-08-08","NoGap",1.96,49,588,30000,588,49,1.96,"NWERN Base",3,100,0
"379","15050113465465692017-11-14","101-201",20.49,45,6147,2500,530,4,21.2,"L_25_N_1",1,25,-0.710000000000001
"380","15050113465465692017-11-14","101-201",20.49,45,6147,5000,1179,9,23.58,"L_25_N_2",2,25,-3.09
"381","15050113465465692017-11-14","101-201",20.49,45,6147,7500,1421,11,18.9466666666667,"L_25_N_3",3,25,1.54333333333333
"382","15050113465465692017-11-14","101-201",20.49,45,6147,5000,511,4,10.22,"L_50_N_1",1,50,10.27
"383","15050113465465692017-11-14","101-201",20.49,45,6147,10000,1402,11,14.02,"L_50_N_2",2,50,6.47
"384","15050113465465692017-11-14","101-201",20.49,45,6147,15000,2582,19,17.2133333333333,"L_50_N_3",3,50,3.27666666666666
"385","15050113465465692017-11-14","101-201",20.49,45,6147,10000,2766,20,27.66,"L_100_N_1",1,100,-7.17
"386","15050113465465692017-11-14","101-201",20.49,45,6147,20000,4837,35,24.185,"L_100_N_2",2,100,-3.695
"387","15050113465465692017-11-14","101-201",20.49,45,6147,30000,6147,45,20.49,"NWERN Base",3,100,0
"388","15050113465465692017-11-14","20-25",1.08333333333333,15,325,2500,24,1,0.96,"L_25_N_1",1,25,0.123333333333334
"389","15050113465465692017-11-14","20-25",1.08333333333333,15,325,5000,21,1,0.42,"L_25_N_2",2,25,0.663333333333334
"390","15050113465465692017-11-14","20-25",1.08333333333333,15,325,7500,67,3,0.893333333333333,"L_25_N_3",3,25,0.19
"391","15050113465465692017-11-14","20-25",1.08333333333333,15,325,5000,21,1,0.42,"L_50_N_1",1,50,0.663333333333334
"392","15050113465465692017-11-14","20-25",1.08333333333333,15,325,10000,64,3,0.64,"L_50_N_2",2,50,0.443333333333333
"393","15050113465465692017-11-14","20-25",1.08333333333333,15,325,15000,152,7,1.01333333333333,"L_50_N_3",3,50,0.0700000000000003
"394","15050113465465692017-11-14","20-25",1.08333333333333,15,325,10000,131,6,1.31,"L_100_N_1",1,100,-0.226666666666667
