"","PrimaryKey","indicator","nwern_height","nwern_pin_n","mean_height","line_length","interval","n_lines","pin_n","difference","group"
"207","15050113465465692016-10-24","mean_height",25.5681818181818,150,27.875,50,32,3,21,-2.30681818181818,"I_32_L_50_N_3"
"208","15050113465465692016-10-24","mean_height",25.5681818181818,150,35.8,50,40,1,5,-10.2318181818182,"I_40_L_50_N_1"
"209","15050113465465692016-10-24","mean_height",25.5681818181818,150,22.9,50,40,2,10,2.66818181818182,"I_40_L_50_N_2"
"210","15050113465465692016-10-24","mean_height",25.5681818181818,150,32.2857142857143,50,40,3,15,-6.71753246753247,"I_40_L_50_N_3"
"211","15050113465465692016-10-24","mean_height",25.5681818181818,150,19.9148936170213,100,8,1,50,5.65328820116054,"I_8_L_100_N_1"
"212","15050113465465692016-10-24","mean_height",25.5681818181818,150,23.1098901098901,100,8,2,100,2.45829170829171,"I_8_L_100_N_2"
"213","15050113465465692016-10-24","mean_height",25.5681818181818,150,25.5681818181818,100,8,3,150,0,"NWERN Base"
"214","15050113465465692016-10-24","mean_height",25.5681818181818,150,33.5,100,16,1,25,-7.93181818181818,"I_16_L_100_N_1"
"215","15050113465465692016-10-24","mean_height",25.5681818181818,150,28.6046511627907,100,16,2,50,-3.03646934460888,"I_16_L_100_N_2"
"216","15050113465465692016-10-24","mean_height",25.5681818181818,150,26.6515151515152,100,16,3,75,-1.08333333333334,"I_16_L_100_N_3"
"217","15050113465465692016-10-24","mean_height",25.5681818181818,150,36,100,24,1,17,-10.4318181818182,"I_24_L_100_N_1"
"218","15050113465465692016-10-24","mean_height",25.5681818181818,150,18.1666666666667,100,24,2,34,7.40151515151515,"I_24_L_100_N_2"
"219","15050113465465692016-10-24","mean_height",25.5681818181818,150,23.8409090909091,100,24,3,51,1.72727272727273,"I_24_L_100_N_3"
"220","15050113465465692016-10-24","mean_height",25.5681818181818,150,22.0833333333333,100,32,1,13,3.48484848484848,"I_32_L_100_N_1"
"221","15050113465465692016-10-24","mean_height",25.5681818181818,150,19.047619047619,100,32,2,26,6.52056277056277,"I_32_L_100_N_2"
"222","15050113465465692016-10-24","mean_height",25.5681818181818,150,21.78125,100,32,3,39,3.78693181818182,"I_32_L_100_N_3"
"223","15050113465465692016-10-24","mean_height",25.5681818181818,150,30.4285714285714,100,40,1,10,-4.86038961038961,"I_40_L_100_N_1"
"224","15050113465465692016-10-24","mean_height",25.5681818181818,150,29.4,100,40,2,20,-3.83181818181818,"I_40_L_100_N_2"
"225","15050113465465692016-10-24","mean_height",25.5681818181818,150,29.6666666666667,100,40,3,30,-4.09848484848485,"I_40_L_100_N_3"
"226","15050113465465692017-03-29","mean_height",23.672131147541,150,36.2222222222222,25,8,1,12,-12.5500910746812,"I_8_L_25_N_1"
"227","15050113465465692017-03-29","mean_height",23.672131147541,150,11.0434782608696,25,8,2,24,12.6286528866714,"I_8_L_25_N_2"
"228","15050113465465692017-03-29","mean_height",23.672131147541,150,21.84375,25,8,3,36,1.82838114754098,"I_8_L_25_N_3"
"229","15050113465465692017-03-29","mean_height",23.672131147541,150,27.1666666666667,25,16,1,6,-3.49453551912568,"I_16_L_25_N_1"
"230","15050113465465692017-03-29","mean_height",23.672131147541,150,21,25,16,2,12,2.67213114754098,"I_16_L_25_N_2"
"231","15050113465465692017-03-29","mean_height",23.672131147541,150,24.5,25,16,3,18,-0.827868852459016,"I_16_L_25_N_3"
"232","15050113465465692017-03-29","mean_height",23.672131147541,150,13.5,25,24,1,4,10.172131147541,"I_24_L_25_N_1"
"233","15050113465465692017-03-29","mean_height",23.672131147541,150,10.2,25,24,2,8,13.472131147541,"I_24_L_25_N_2"
"234","15050113465465692017-03-29","mean_height",23.672131147541,150,21.3,25,24,3,12,2.37213114754098,"I_24_L_25_N_3"
"235","15050113465465692017-03-29","mean_height",23.672131147541,150,37,25,32,1,3,-13.327868852459,"I_32_L_25_N_1"
"236","15050113465465692017-03-29","mean_height",23.672131147541,150,39.8333333333333,25,32,2,6,-16.1612021857924,"I_32_L_25_N_2"
"237","15050113465465692017-03-29","mean_height",23.672131147541,150,33.2222222222222,25,32,3,9,-9.55009107468124,"I_32_L_25_N_3"
"238","15050113465465692017-03-29","mean_height",23.672131147541,150,13,25,40,1,3,10.672131147541,"I_40_L_25_N_1"
"239","15050113465465692017-03-29","mean_height",23.672131147541,150,23.6666666666667,25,40,2,6,0.00546448087431628,"I_40_L_25_N_2"
"240","15050113465465692017-03-29","mean_height",23.672131147541,150,13.2222222222222,25,40,3,9,10.4499089253188,"I_40_L_25_N_3"
"241","15050113465465692017-03-29","mean_height",23.672131147541,150,33.5555555555556,50,8,1,25,-9.88342440801457,"I_8_L_50_N_1"
"242","15050113465465692017-03-29","mean_height",23.672131147541,150,16.3777777777778,50,8,2,50,7.29435336976321,"I_8_L_50_N_2"
"243","15050113465465692017-03-29","mean_height",23.672131147541,150,22.78125,50,8,3,75,0.890881147540984,"I_8_L_50_N_3"
"244","15050113465465692017-03-29","mean_height",23.672131147541,150,30.2,50,16,1,13,-6.52786885245902,"I_16_L_50_N_1"
"245","15050113465465692017-03-29","mean_height",23.672131147541,150,19.45,50,16,2,26,4.22213114754098,"I_16_L_50_N_2"
"246","15050113465465692017-03-29","mean_height",23.672131147541,150,26.1333333333333,50,16,3,39,-2.46120218579235,"I_16_L_50_N_3"
"247","15050113465465692017-03-29","mean_height",23.672131147541,150,13.625,50,24,1,9,10.047131147541,"I_24_L_50_N_1"
"248","15050113465465692017-03-29","mean_height",23.672131147541,150,28.2666666666667,50,24,2,18,-4.59453551912568,"I_24_L_50_N_2"
"249","15050113465465692017-03-29","mean_height",23.672131147541,150,31.9047619047619,50,24,3,27,-8.23263075722092,"I_24_L_50_N_3"
"250","15050113465465692017-03-29","mean_height",23.672131147541,150,42.25,50,32,1,7,-18.577868852459,"I_32_L_50_N_1"
"251","15050113465465692017-03-29","mean_height",23.672131147541,150,18.9166666666667,50,32,2,14,4.75546448087432,"I_32_L_50_N_2"
"252","15050113465465692017-03-29","mean_height",23.672131147541,150,17.4705882352941,50,32,3,21,6.20154291224687,"I_32_L_50_N_3"
"253","15050113465465692017-03-29","mean_height",23.672131147541,150,24,50,40,1,5,-0.327868852459016,"I_40_L_50_N_1"
"254","15050113465465692017-03-29","mean_height",23.672131147541,150,28.1111111111111,50,40,2,10,-4.43897996357013,"I_40_L_50_N_2"
"255","15050113465465692017-03-29","mean_height",23.672131147541,150,33.2857142857143,50,40,3,15,-9.6135831381733,"I_40_L_50_N_3"
"256","15050113465465692017-03-29","mean_height",23.672131147541,150,22.8139534883721,100,8,1,50,0.858177659168891,"I_8_L_100_N_1"
"257","15050113465465692017-03-29","mean_height",23.672131147541,150,20.9285714285714,100,8,2,100,2.74355971896956,"I_8_L_100_N_2"
"258","15050113465465692017-03-29","mean_height",23.672131147541,150,23.672131147541,100,8,3,150,0,"NWERN Base"
"259","15050113465465692017-03-29","mean_height",23.672131147541,150,25.2727272727273,100,16,1,25,-1.60059612518629,"I_16_L_100_N_1"
"260","15050113465465692017-03-29","mean_height",23.672131147541,150,28.9512195121951,100,16,2,50,-5.27908836465414,"I_16_L_100_N_2"
"261","15050113465465692017-03-29","mean_height",23.672131147541,150,26.6612903225806,100,16,3,75,-2.98915917503966,"I_16_L_100_N_3"
"262","15050113465465692017-03-29","mean_height",23.672131147541,150,20.7142857142857,100,24,1,17,2.95784543325527,"I_24_L_100_N_1"
"263","15050113465465692017-03-29","mean_height",23.672131147541,150,23.5769230769231,100,24,2,34,0.0952080706179075,"I_24_L_100_N_2"
"264","15050113465465692017-03-29","mean_height",23.672131147541,150,22.575,100,24,3,51,1.09713114754098,"I_24_L_100_N_3"
"265","15050113465465692017-03-29","mean_height",23.672131147541,150,27.5833333333333,100,32,1,13,-3.91120218579235,"I_32_L_100_N_1"
"266","15050113465465692017-03-29","mean_height",23.672131147541,150,24.9565217391304,100,32,2,26,-1.28439059158945,"I_32_L_100_N_2"
"267","15050113465465692017-03-29","mean_height",23.672131147541,150,21.5161290322581,100,32,3,39,2.15600211528292,"I_32_L_100_N_3"
"268","15050113465465692017-03-29","mean_height",23.672131147541,150,29,100,40,1,10,-5.32786885245902,"I_40_L_100_N_1"
"269","15050113465465692017-03-29","mean_height",23.672131147541,150,27.4705882352941,100,40,2,20,-3.79845708775313,"I_40_L_100_N_2"
"270","15050113465465692017-03-29","mean_height",23.672131147541,150,25.7407407407407,100,40,3,30,-2.06860959319976,"I_40_L_100_N_3"
"271","15050113465465692017-08-08","mean_height",27.7441860465116,150,18.4166666666667,25,8,1,12,9.32751937984496,"I_8_L_25_N_1"
"272","15050113465465692017-08-08","mean_height",27.7441860465116,150,23.6315789473684,25,8,2,24,4.11260709914321,"I_8_L_25_N_2"
"273","15050113465465692017-08-08","mean_height",27.7441860465116,150,26.5161290322581,25,8,3,36,1.22805701425357,"I_8_L_25_N_3"
"274","15050113465465692017-08-08","mean_height",27.7441860465116,150,33.6666666666667,25,16,1,6,-5.92248062015504,"I_16_L_25_N_1"
"275","15050113465465692017-08-08","mean_height",27.7441860465116,150,27.0833333333333,25,16,2,12,0.660852713178297,"I_16_L_25_N_2"
"276","15050113465465692017-08-08","mean_height",27.7441860465116,150,30.625,25,16,3,18,-2.88081395348837,"I_16_L_25_N_3"
"277","15050113465465692017-08-08","mean_height",27.7441860465116,150,7,25,24,1,4,20.7441860465116,"I_24_L_25_N_1"
"278","15050113465465692017-08-08","mean_height",27.7441860465116,150,24.8571428571429,25,24,2,8,2.88704318936877,"I_24_L_25_N_2"
"279","15050113465465692017-08-08","mean_height",27.7441860465116,150,25.7272727272727,25,24,3,12,2.0169133192389,"I_24_L_25_N_3"
"280","15050113465465692017-08-08","mean_height",27.7441860465116,150,19,25,32,1,3,8.74418604651163,"I_32_L_25_N_1"
"281","15050113465465692017-08-08","mean_height",27.7441860465116,150,21.5,25,32,2,6,6.24418604651163,"I_32_L_25_N_2"
"282","15050113465465692017-08-08","mean_height",27.7441860465116,150,33,25,32,3,9,-5.25581395348837,"I_32_L_25_N_3"
"283","15050113465465692017-08-08","mean_height",27.7441860465116,150,17.3333333333333,25,40,1,3,10.4108527131783,"I_40_L_25_N_1"
"284","15050113465465692017-08-08","mean_height",27.7441860465116,150,15,25,40,2,6,12.7441860465116,"I_40_L_25_N_2"
"285","15050113465465692017-08-08","mean_height",27.7441860465116,150,36.125,25,40,3,9,-8.38081395348837,"I_40_L_25_N_3"
"286","15050113465465692017-08-08","mean_height",27.7441860465116,150,17.047619047619,50,8,1,25,10.6965669988926,"I_8_L_50_N_1"
"287","15050113465465692017-08-08","mean_height",27.7441860465116,150,27.8888888888889,50,8,2,50,-0.14470284237726,"I_8_L_50_N_2"
"288","15050113465465692017-08-08","mean_height",27.7441860465116,150,29.1269841269841,50,8,3,75,-1.3827980804725,"I_8_L_50_N_3"
"289","15050113465465692017-08-08","mean_height",27.7441860465116,150,26.8181818181818,50,16,1,13,0.926004228329813,"I_16_L_50_N_1"
"290","15050113465465692017-08-08","mean_height",27.7441860465116,150,23.2608695652174,50,16,2,26,4.48331648129424,"I_16_L_50_N_2"
"291","15050113465465692017-08-08","mean_height",27.7441860465116,150,25.6333333333333,50,16,3,39,2.1108527131783,"I_16_L_50_N_3"
"292","15050113465465692017-08-08","mean_height",27.7441860465116,150,61.2,50,24,1,9,-33.4558139534884,"I_24_L_50_N_1"
"293","15050113465465692017-08-08","mean_height",27.7441860465116,150,34.1538461538462,50,24,2,18,-6.40966010733452,"I_24_L_50_N_2"
"294","15050113465465692017-08-08","mean_height",27.7441860465116,150,28.5769230769231,50,24,3,27,-0.832737030411447,"I_24_L_50_N_3"
"295","15050113465465692017-08-08","mean_height",27.7441860465116,150,34.3333333333333,50,32,1,7,-6.58914728682171,"I_32_L_50_N_1"
"296","15050113465465692017-08-08","mean_height",27.7441860465116,150,28.3333333333333,50,32,2,14,-0.589147286821703,"I_32_L_50_N_2"
"297","15050113465465692017-08-08","mean_height",27.7441860465116,150,28.5,50,32,3,21,-0.755813953488371,"I_32_L_50_N_3"
"298","15050113465465692017-08-08","mean_height",27.7441860465116,150,45.8,50,40,1,5,-18.0558139534884,"I_40_L_50_N_1"
"299","15050113465465692017-08-08","mean_height",27.7441860465116,150,38.6666666666667,50,40,2,10,-10.922480620155,"I_40_L_50_N_2"
"300","15050113465465692017-08-08","mean_height",27.7441860465116,150,39.3571428571429,50,40,3,15,-11.6129568106312,"I_40_L_50_N_3"
"301","15050113465465692017-08-08","mean_height",27.7441860465116,150,24.5777777777778,100,8,1,50,3.16640826873385,"I_8_L_100_N_1"
"302","15050113465465692017-08-08","mean_height",27.7441860465116,150,26.2247191011236,100,8,2,100,1.51946694538803,"I_8_L_100_N_2"
"303","15050113465465692017-08-08","mean_height",27.7441860465116,150,27.7441860465116,100,8,3,150,0,"NWERN Base"
"304","15050113465465692017-08-08","mean_height",27.7441860465116,150,29.4090909090909,100,16,1,25,-1.66490486257928,"I_16_L_100_N_1"
"305","15050113465465692017-08-08","mean_height",27.7441860465116,150,30.7380952380952,100,16,2,50,-2.99390919158361,"I_16_L_100_N_2"
"306","15050113465465692017-08-08","mean_height",27.7441860465116,150,30.28125,100,16,3,75,-2.53706395348837,"I_16_L_100_N_3"
"307","15050113465465692017-08-08","mean_height",27.7441860465116,150,34.4,100,24,1,17,-6.65581395348837,"I_24_L_100_N_1"
"308","15050113465465692017-08-08","mean_height",27.7441860465116,150,31.1333333333333,100,24,2,34,-3.3891472868217,"I_24_L_100_N_2"
"309","15050113465465692017-08-08","mean_height",27.7441860465116,150,26.9333333333333,100,24,3,51,0.810852713178296,"I_24_L_100_N_3"
"310","15050113465465692017-08-08","mean_height",27.7441860465116,150,26.1666666666667,100,32,1,13,1.57751937984496,"I_32_L_100_N_1"
"311","15050113465465692017-08-08","mean_height",27.7441860465116,150,21.8421052631579,100,32,2,26,5.90208078335374,"I_32_L_100_N_2"
"312","15050113465465692017-08-08","mean_height",27.7441860465116,150,26,100,32,3,39,1.74418604651163,"I_32_L_100_N_3"
"313","15050113465465692017-08-08","mean_height",27.7441860465116,150,32.2222222222222,100,40,1,10,-4.47803617571059,"I_40_L_100_N_1"
"314","15050113465465692017-08-08","mean_height",27.7441860465116,150,31.1875,100,40,2,20,-3.44331395348837,"I_40_L_100_N_2"
"315","15050113465465692017-08-08","mean_height",27.7441860465116,150,31.52,100,40,3,30,-3.77581395348837,"I_40_L_100_N_3"
"316","15050113465465692017-11-14","mean_height",31.1461538461538,150,9.36363636363636,25,8,1,12,21.7825174825175,"I_8_L_25_N_1"
"317","15050113465465692017-11-14","mean_height",31.1461538461538,150,36.3684210526316,25,8,2,24,-5.22226720647773,"I_8_L_25_N_2"
"318","15050113465465692017-11-14","mean_height",31.1461538461538,150,36.1612903225806,25,8,3,36,-5.0151364764268,"I_8_L_25_N_3"
"319","15050113465465692017-11-14","mean_height",31.1461538461538,150,16.3333333333333,25,16,1,6,14.8128205128205,"I_16_L_25_N_1"
"320","15050113465465692017-11-14","mean_height",31.1461538461538,150,38.1818181818182,25,16,2,12,-7.03566433566433,"I_16_L_25_N_2"
"321","15050113465465692017-11-14","mean_height",31.1461538461538,150,24.1333333333333,25,16,3,18,7.01282051282051,"I_16_L_25_N_3"
"322","15050113465465692017-11-14","mean_height",31.1461538461538,150,57.5,25,24,1,4,-26.3538461538462,"I_24_L_25_N_1"
"323","15050113465465692017-11-14","mean_height",31.1461538461538,150,33.8,25,24,2,8,-2.65384615384615,"I_24_L_25_N_2"
"324","15050113465465692017-11-14","mean_height",31.1461538461538,150,25.9090909090909,25,24,3,12,5.23706293706294,"I_24_L_25_N_3"
"325","15050113465465692017-11-14","mean_height",31.1461538461538,150,18.3333333333333,25,32,1,3,12.8128205128205,"I_32_L_25_N_1"
"326","15050113465465692017-11-14","mean_height",31.1461538461538,150,28.6666666666667,25,32,2,6,2.47948717948718,"I_32_L_25_N_2"
"327","15050113465465692017-11-14","mean_height",31.1461538461538,150,39,25,32,3,9,-7.85384615384615,"I_32_L_25_N_3"
"328","15050113465465692017-11-14","mean_height",31.1461538461538,150,46,25,40,1,3,-14.8538461538462,"I_40_L_25_N_1"
"329","15050113465465692017-11-14","mean_height",31.1461538461538,150,45.5,25,40,2,6,-14.3538461538462,"I_40_L_25_N_2"
"330","15050113465465692017-11-14","mean_height",31.1461538461538,150,52.7142857142857,25,40,3,9,-21.5681318681319,"I_40_L_25_N_3"
"331","15050113465465692017-11-14","mean_height",31.1461538461538,150,19.4545454545455,50,8,1,25,11.6916083916084,"I_8_L_50_N_1"
"332","15050113465465692017-11-14","mean_height",31.1461538461538,150,29.6222222222222,50,8,2,50,1.52393162393162,"I_8_L_50_N_2"
"333","15050113465465692017-11-14","mean_height",31.1461538461538,150,30.4677419354839,50,8,3,75,0.678411910669976,"I_8_L_50_N_3"
"334","15050113465465692017-11-14","mean_height",31.1461538461538,150,26,50,16,1,13,5.14615384615385,"I_16_L_50_N_1"
"335","15050113465465692017-11-14","mean_height",31.1461538461538,150,26.4583333333333,50,16,2,26,4.68782051282052,"I_16_L_50_N_2"
"336","15050113465465692017-11-14","mean_height",31.1461538461538,150,37.46875,50,16,3,39,-6.32259615384615,"I_16_L_50_N_3"
"337","15050113465465692017-11-14","mean_height",31.1461538461538,150,28.1428571428571,50,24,1,9,3.00329670329671,"I_24_L_50_N_1"
"338","15050113465465692017-11-14","mean_height",31.1461538461538,150,25.8666666666667,50,24,2,18,5.27948717948718,"I_24_L_50_N_2"
"339","15050113465465692017-11-14","mean_height",31.1461538461538,150,33.1818181818182,50,24,3,27,-2.03566433566433,"I_24_L_50_N_3"
"340","15050113465465692017-11-14","mean_height",31.1461538461538,150,21.7142857142857,50,32,1,7,9.43186813186813,"I_32_L_50_N_1"
"341","15050113465465692017-11-14","mean_height",31.1461538461538,150,29.3636363636364,50,32,2,14,1.78251748251748,"I_32_L_50_N_2"
"342","15050113465465692017-11-14","mean_height",31.1461538461538,150,22.8333333333333,50,32,3,21,8.31282051282052,"I_32_L_50_N_3"
"343","15050113465465692017-11-14","mean_height",31.1461538461538,150,35.75,50,40,1,5,-4.60384615384615,"I_40_L_50_N_1"
"344","15050113465465692017-11-14","mean_height",31.1461538461538,150,36.4444444444444,50,40,2,10,-5.2982905982906,"I_40_L_50_N_2"
"345","15050113465465692017-11-14","mean_height",31.1461538461538,150,45.9230769230769,50,40,3,15,-14.7769230769231,"I_40_L_50_N_3"
"346","15050113465465692017-11-14","mean_height",31.1461538461538,150,28.9545454545455,100,8,1,50,2.19160839160839,"I_8_L_100_N_1"
"347","15050113465465692017-11-14","mean_height",31.1461538461538,150,32.2674418604651,100,8,2,100,-1.12128801431127,"I_8_L_100_N_2"
"348","15050113465465692017-11-14","mean_height",31.1461538461538,150,31.1461538461538,100,8,3,150,0,"NWERN Base"
"349","15050113465465692017-11-14","mean_height",31.1461538461538,150,42.4,100,16,1,25,-11.2538461538462,"I_16_L_100_N_1"
"350","15050113465465692017-11-14","mean_height",31.1461538461538,150,36.6744186046512,100,16,2,50,-5.52826475849732,"I_16_L_100_N_2"
"351","15050113465465692017-11-14","mean_height",31.1461538461538,150,33.71875,100,16,3,75,-2.57259615384615,"I_16_L_100_N_3"
"352","15050113465465692017-11-14","mean_height",31.1461538461538,150,25,100,24,1,17,6.14615384615385,"I_24_L_100_N_1"
"353","15050113465465692017-11-14","mean_height",31.1461538461538,150,36.0333333333333,100,24,2,34,-4.88717948717948,"I_24_L_100_N_2"
"354","15050113465465692017-11-14","mean_height",31.1461538461538,150,32.3555555555556,100,24,3,51,-1.20940170940171,"I_24_L_100_N_3"
"355","15050113465465692017-11-14","mean_height",31.1461538461538,150,34.4545454545455,100,32,1,13,-3.30839160839161,"I_32_L_100_N_1"
